pairIdx	index	syn1	syn2	DiachrD1	DiachrD2	DiachrDG1	DiachrDG2	DiachrDG_avg	DiachrDG_avgstd	FO1	FO2	FE1	FE2	EnoughFreq	FGO1	FGO2	FGE1	FGE2	FEvol1	FEvol2	WNpressure_1	WNpressure_2	WNsenses_1	WNsenses_2	SDO	SDE	Div	SDGO	SDGE	Dec_avg	Dec_avgstd
428	263	cease	terminate	0.8505747126436781	0.88268156424581	low	avg	s2		173	17	57	11	True	3	1	2	1	-1	0	8	14	2	4	0.81525579	0.68519146	-0.13006433000000006	mid	mid	LPC	LPC
429	875	cede	concede	0.8505747126436781	0.7261146496815287	low	low			12	22	21	42	True	1	1	1	2	0	1	6	5	2	4	0.76289316	0.70691753	-0.05597562999999994	mid	mid	LPC	LPC
430	2153	cede	deliver	0.8505747126436781	0.7341772151898734	low	low			12	70	21	145	True	1	3	1	3	0	0	6	22	2	12	0.68105763	0.61936956	-0.061688069999999984	mid	close	LPC	LPC
431	242	celebrate	keep	0.8095238095238095	0.7654320987654322	low	low			22	53	102	74	True	1	2	3	2	2	0	5	21	3	22	0.64149266	0.65321572	0.011723060000000007	mid	mid	LD	LPC
432	1817	celebrate	observe	0.8095238095238095	0.6666666666666667	low	low			22	207	102	115	True	1	3	3	3	2	0	5	19	3	9	0.8948807	0.88619871	-0.008681990000000028	mid	mid	LD	LPC
433	2669	certify	attest	0.6666666666666667	0.8571428571428572	low	avg	s2		6	25	5	28	True	0	2	0	1	0	-1	8	7	5	4	0.88444264	0.91216011	0.027717470000000022	mid	mid	LD	LPC
434	234	certify	demonstrate	0.6666666666666667	0.7261146496815287	low	low			6	17	5	132	True	0	1	0	3	0	2	8	12	5	4	0.93183848	0.99621195	0.06437346999999993	far	far	LD	LPC
435	2138	certify	endorse	0.6666666666666667	0.8505747126436781	low	low			6	8	5	25	True	0	0	0	1	0	1	8	7	5	4	0.91287606	1.03484867	0.12197260999999993	far	far	LD	LD
436	515	characterize	qualify	0.8700564971751412	0.941798941798942	avg	avg	both		31	6	35	47	True	2	0	2	2	0	2	2	8	2	7	0.8693584	0.89398118	0.024622780000000066	mid	mid	LD	LPC
437	896	chide	scold	0.9528795811518324	0.941798941798942	avgstd	avg	both	s1	5	11	2	5	False	0	1	0	0	0	-1	19	21	1	2	0.85246082	0.83214869	-0.020312129999999984	mid	mid	LPC	LPC
438	261	choose	prefer	0.7654320987654322	0.6394557823129252	low	low			331	319	584	453	True	3	3	3	3	0	0	5	4	3	4	0.62536506	0.77824603	0.15288097	close	mid	LD	LD
439	1413	choose	take	0.7654320987654322	0.7096774193548387	low	low			331	35	584	115	True	3	2	3	3	0	1	5	65	3	42	0.67753079	0.66309486	-0.014435930000000097	mid	mid	LD	LPC
440	2919	chuck	cast	0.9637305699481864	0.8235294117647058	avgstd	low	s1	s1	15	23	21	112	True	1	1	1	3	0	2	21	47	4	11	0.34777803	0.44160903	0.093831	close	close	LD	LD
441	713	chuck	toss	0.9637305699481864	0.9010989010989012	avgstd	avg	both	s1	15	46	21	70	True	1	2	1	2	0	0	21	23	4	6	0.75187392	0.76357424	0.011700319999999986	mid	mid	LD	LPC
442	2908	circulate	disperse	0.8636363636363636	0.9304812834224598	avg	avg	both		11	13	15	16	True	1	1	1	1	0	0	12	18	6	6	0.74236347	0.72943819	-0.012925280000000039	mid	mid	LD	LPC
443	1793	circulate	disseminate	0.8636363636363636	0.8950276243093923	avg	avg	both		11	1	15	7	False	1	0	1	0	0	0	12	10	6	1	0.61312102	0.73768242	0.12456139999999993	close	mid	LD	LD
444	2633	circulate	distribute	0.8636363636363636	0.7654320987654322	avg	low	s1		11	16	15	31	True	1	1	1	2	0	1	12	26	6	10	0.80077444	0.69427864	-0.10649580000000003	mid	mid	LPC	LPC
445	822	circulate	propagate	0.8636363636363636	0.9010989010989012	avg	avg	both		11	4	15	7	False	1	0	1	0	0	0	12	10	6	8	0.71381833	0.72132433	0.007506000000000013	mid	mid	LD	LPC
446	2507	circumvent	dodge	0.98989898989899	0.9247311827956988	avgstd	avg	both	s1	14	13	23	12	True	1	1	1	1	0	0	19	10	3	3	0.92756919	0.94311852	0.015549329999999917	far	far	LD	LPC
447	266	circumvent	elude	0.98989898989899	0.9847715736040608	avgstd	avgstd	both	both	14	10	23	7	True	1	1	1	0	0	-1	19	12	3	3	0.93077232	0.77524778	-0.15552453999999993	far	mid	LPC	LPC
448	2100	circumvent	evade	0.98989898989899	0.8023952095808383	avgstd	low	s1	s1	14	12	23	14	True	1	1	1	1	0	0	19	11	3	4	0.89859944	0.85972758	-0.03887185999999998	mid	mid	LPC	LPC
449	2635	circumvent	surround	0.98989898989899	0.88268156424581	avgstd	avg	both	s1	14	66	23	100	True	1	3	1	3	0	0	19	13	3	4	0.92324257	1.0139309	0.0906883300000001	far	far	LD	LD
450	2510	cite	quote	0.7261146496815287	0.6013986013986015	low	low			9	3	85	150	False	1	0	2	3	1	3	11	1	7	4	0.68297804	0.5016096	-0.18136843999999996	mid	close	LPC	LPC
451	646	cite	refer	0.7261146496815287	0.6842105263157895	low	low			9	173	85	231	True	1	3	2	3	1	0	11	16	7	7	0.85749323	0.77418477	-0.08330846000000003	mid	mid	LPC	LPC
452	2440	cite	summon	0.7261146496815287	0.8888888888888888	low	avg	s2		9	20	85	23	True	1	1	2	1	1	0	11	10	7	5	0.98867706	0.95363441	-0.03504264999999995	far	far	LPC	LPC
453	1513	cleave	adhere	0.9361702127659576	0.7654320987654322	avg	low	s1		19	24	5	34	True	1	2	0	2	-1	0	6	10	3	6	0.87051914	0.83917847	-0.03134066999999996	mid	mid	LPC	LPC
454	199	cleave	cling	0.9361702127659576	0.8372093023255813	avg	low	s1		19	97	5	82	True	1	3	0	2	-1	-1	6	5	3	3	0.79117145	0.88176899	0.09059753999999998	mid	mid	LD	LD
455	536	cling	adhere	0.8372093023255813	0.7654320987654322	low	low			97	24	82	34	True	3	2	2	2	-1	0	5	10	3	6	0.78969438	0.81499904	0.02530465999999998	mid	mid	LD	LPC
456	2940	cling	cleave	0.8372093023255813	0.9361702127659576	low	avg	s2		97	19	82	5	True	3	1	2	0	-1	-1	5	6	3	3	0.77131146	0.89452864	0.12321718000000004	mid	mid	LD	LD
457	1070	cling	hang	0.8372093023255813	0.8304093567251463	low	low			97	15	82	54	True	3	1	2	2	-1	1	5	9	3	15	0.61963518	0.99329013	0.37365495000000004	close	far	LD	LD
458	1915	clothe	adorn	0.8505747126436781	0.941798941798942	low	avg	s2		19	23	8	23	True	1	1	0	1	-1	0	14	8	3	3	0.60611726	0.73375096	0.12763369999999996	close	mid	LD	LD
459	2309	clothe	invest	0.8505747126436781	0.8095238095238095	low	low			19	14	8	165	True	1	1	0	3	-1	2	14	14	3	5	0.87384822	0.78390863	-0.08993958999999996	mid	mid	LPC	LPC
460	2777	coalesce	combine	0.9189189189189187	0.8439306358381503	avg	low	s1		2	13	13	20	False	0	1	1	1	1	0	10	13	2	7	0.64718692	0.67693487	0.029747949999999967	mid	mid	LD	LPC
461	722	coalesce	merge	0.9189189189189187	0.9247311827956988	avg	avg	both		2	9	13	51	False	0	1	1	2	1	1	10	12	2	3	0.85478698	0.81133805	-0.04344892999999994	mid	mid	LPC	LPC
462	2059	coalesce	mix	0.9189189189189187	0.8023952095808383	avg	low	s1		2	9	13	604	False	0	1	1	3	1	2	10	19	2	6	0.83680411	0.80944516	-0.027358949999999993	mid	mid	LPC	LPC
463	1778	coincide	concur	0.7096774193548387	0.8095238095238095	low	low			11	12	31	21	True	1	1	2	1	1	0	3	4	3	2	0.84750532	0.73441114	-0.11309418000000004	mid	mid	LPC	LPC
464	1791	collect	accumulate	0.7261146496815287	0.7341772151898734	low	low			35	13	185	37	True	2	1	3	2	1	1	14	9	5	2	0.70827513	0.656286	-0.05198912999999994	mid	mid	LPC	LPC
465	191	collect	compile	0.7261146496815287	0.9304812834224598	low	avg	s2		35	3	185	31	False	2	0	3	2	1	2	14	7	5	3	0.75973117	0.70986257	-0.04986860000000004	mid	mid	LPC	LPC
466	59	collect	gather	0.7261146496815287	0.7654320987654322	low	low			35	4	185	7	False	2	0	3	0	1	0	14	16	5	9	0.73225316	0.58828447	-0.14396869	mid	close	LPC	LPC
467	1994	combine	coalesce	0.8439306358381503	0.9189189189189187	low	avg	s2		13	2	20	13	False	1	0	1	1	0	1	13	10	7	2	0.88551817	0.92973987	0.04422170000000003	mid	far	LD	LPC
468	1964	combine	merge	0.8439306358381503	0.9247311827956988	low	avg	s2		13	9	20	51	True	1	1	1	2	0	1	13	12	7	3	0.68390398	0.62335694	-0.060547039999999996	mid	close	LPC	LPC
469	275	combine	mix	0.8439306358381503	0.8023952095808383	low	low			13	9	20	604	True	1	1	1	3	0	2	13	19	7	6	0.89216578	0.89335541	0.0011896299999999416	mid	mid	LD	LPC
470	1721	combine	unite	0.8439306358381503	0.8023952095808383	low	low			13	102	20	20	True	1	3	1	1	0	-2	13	7	7	6	0.68702616	0.58800275	-0.09902341000000003	mid	close	LPC	LPC
471	2386	come	arrive	0.6486486486486487	0.7341772151898734	low	low			6804	96	7570	302	True	3	3	3	3	0	0	19	5	21	2	0.74716057	0.85157727	0.10441670000000003	mid	mid	LD	LD
472	1554	come	derive	0.6486486486486487	0.8636363636363636	low	avg	s2		6804	45	7570	62	True	3	2	3	2	0	0	19	7	21	5	0.74994465	0.74193891	-0.008005739999999983	mid	mid	LD	LPC
473	1783	come	descend	0.6486486486486487	0.8023952095808383	low	low			6804	90	7570	64	True	3	3	3	2	0	-1	19	8	21	4	0.79280231	0.72630934	-0.06649296999999998	mid	mid	LPC	LPC
474	1475	come	follow	0.6486486486486487	0.7261146496815287	low	low			6804	630	7570	889	True	3	3	3	3	0	0	19	27	21	24	0.65212557	0.78465254	0.1325269699999999	mid	mid	LD	LD
475	439	come	get	0.6486486486486487	0.6301369863013699	low	low			6804	2654	7570	10187	True	3	3	3	3	0	0	19	69	21	36	0.67304481	0.58567618	-0.08736863000000006	mid	close	LPC	LPC
476	365	come	occur	0.6486486486486487	0.6577181208053691	low	low			6804	205	7570	361	True	3	3	3	3	0	0	19	9	21	3	0.82401244	0.86532153	0.04130909000000005	mid	mid	LD	LPC
477	2101	commemorate	remember	0.8950276243093923	0.5915492957746479	avg	low	s1		11	1787	8	3672	True	1	3	0	3	-1	0	6	10	3	8	0.51800371	0.44914559	-0.06885812000000002	close	close	LPC	LPC
478	641	commence	begin	0.7730061349693251	0.717948717948718	low	low			19	611	8	1234	True	1	3	0	3	-1	0	10	8	3	10	0.82840557	0.88511157	0.05670599999999992	mid	mid	LD	LPC
479	912	commence	get	0.7730061349693251	0.6301369863013699	low	low			19	2654	8	10187	True	1	3	0	3	-1	0	10	69	3	36	0.77046424	0.89344917	0.12298492999999999	mid	mid	LD	LD
480	2061	commend	recommend	0.8571428571428572	0.717948717948718	avg	low	s1		55	33	14	182	True	2	2	1	3	-1	1	2	3	5	3	0.7857853	0.76802791	-0.017757389999999984	mid	mid	LD	LPC
481	478	commend	remember	0.8571428571428572	0.5915492957746479	avg	low	s1		55	1787	14	3672	True	2	3	1	3	-1	0	2	10	5	8	0.91287606	1.03484867	0.12197260999999993	far	far	LD	LD
482	418	commit	confide	0.6842105263157895	0.8439306358381503	low	low			78	12	92	9	True	3	1	2	0	-1	-1	18	4	6	2	0.86369081	0.82209701	-0.041593800000000014	mid	mid	LPC	LPC
483	1636	commit	consecrate	0.6842105263157895	0.9743589743589745	low	avgstd	s2	s2	78	23	92	10	True	3	1	2	0	-1	-1	18	11	6	4	0.74192681	0.75055053	0.008623720000000001	mid	mid	LD	LPC
484	2927	commit	dedicate	0.6842105263157895	0.7951807228915663	low	low			78	13	92	13	True	3	1	2	1	-1	0	18	4	6	4	0.43590667	0.49388065	0.05797397999999998	close	close	LD	LPC
485	1769	commit	devote	0.6842105263157895	0.7261146496815287	low	low			78	59	92	44	True	3	2	2	2	-1	0	18	5	6	3	0.70446398	0.67153866	-0.032925320000000036	mid	mid	LPC	LPC
486	1992	commit	entrust	0.6842105263157895	0.9583333333333334	low	avgstd	s2	s2	78	4	92	5	False	3	0	2	0	-1	0	18	5	6	2	0.5456533	0.86901799	0.32336469	close	mid	LD	LD
487	1452	commit	give	0.6842105263157895	0.5815602836879432	low	low			78	3078	92	3385	True	3	3	2	3	-1	0	18	40	6	44	0.79208096	0.83429897	0.04221801000000003	mid	mid	LD	LPC
488	1375	commit	invest	0.6842105263157895	0.8095238095238095	low	low			78	14	92	165	True	3	1	2	3	-1	2	18	14	6	5	0.74381417	0.66244639	-0.08136778	mid	mid	LPC	LPC
489	1462	commit	pull	0.6842105263157895	0.7261146496815287	low	low			78	141	92	220	True	3	3	2	3	-1	0	18	24	6	17	0.75891652	0.75267978	-0.006236739999999963	mid	mid	LD	LPC
490	1266	commit	put	0.6842105263157895	0.7421383647798743	low	low			78	8	92	4	False	3	0	2	0	-1	0	18	15	6	9	0.65216372	0.77300251	0.12083878999999997	mid	mid	LD	LD
491	106	commit	send	0.6842105263157895	0.6486486486486487	low	low			78	681	92	649	True	3	3	2	3	-1	0	18	18	6	8	0.60170688	0.6715687	0.06986181999999996	close	mid	LD	LD
492	2646	communicate	convey	0.8571428571428572	0.7730061349693251	avg	low	s1		18	46	73	63	True	1	2	2	2	1	0	8	11	7	7	0.82377814	0.66801891	-0.15575923000000003	mid	mid	LPC	LPC
493	1578	communicate	transmit	0.8571428571428572	0.7341772151898734	avg	low	s1		18	9	73	43	True	1	1	2	2	1	1	8	14	7	4	0.66535898	0.74467719	0.07931820999999994	mid	mid	LD	LD
494	117	compare	liken	0.7341772151898734	0.9247311827956988	low	avg	s2		150	3	195	10	False	3	0	3	0	0	0	2	2	4	1	0.75187392	0.76357424	0.011700319999999986	mid	mid	LD	LPC
495	1882	compel	oblige	0.6486486486486487	0.8571428571428572	low	avg	s2		8	17	3	6	False	0	1	0	0	0	-1	2	5	2	3	0.72010611	0.67220221	-0.0479039	mid	mid	LPC	LPC
496	1300	compete	contend	0.7730061349693251	0.8571428571428572	low	avg	s2		16	40	117	162	True	1	2	3	3	2	1	2	17	1	6	0.88435167	0.89456474	0.010213069999999935	mid	mid	LD	LPC
497	1654	compete	vie	0.7730061349693251	0.907103825136612	low	avg	s2		16	41	117	32	True	1	2	3	2	2	0	2	2	1	1	0.82466382	0.72181361	-0.10285021000000005	mid	mid	LPC	LPC
498	1445	compile	accumulate	0.9304812834224598	0.7341772151898734	avg	low	s1		3	13	31	37	False	0	1	2	2	2	1	7	9	3	2	0.76277835	0.71417977	-0.04859858000000006	mid	mid	LPC	LPC
499	2741	compile	collect	0.9304812834224598	0.7261146496815287	avg	low	s1		3	35	31	185	False	0	2	2	3	2	1	7	14	3	5	0.87132758	0.87659109	0.005263510000000027	mid	mid	LD	LPC
500	36	compile	compose	0.9304812834224598	0.8304093567251463	avg	low	s1		3	48	31	33	False	0	2	2	2	2	0	7	6	3	6	0.76636807	0.95771474	0.19134667000000005	mid	far	LD	LD
501	951	complicate	perplex	0.941798941798942	0.9847715736040608	avg	avgstd	both	s2	8	7	9	2	False	0	0	0	0	0	0	4	16	2	2	0.76524931	0.74577723	-0.019472080000000003	mid	mid	LPC	LPC
502	2189	complicate	refine	0.941798941798942	0.8700564971751412	avg	avg	both		8	7	9	11	True	0	0	0	1	0	1	4	7	2	6	0.8426366	0.91780231	0.07516571000000005	mid	far	LD	LD
503	1689	comply	follow	0.6111111111111112	0.7261146496815287	low	low			6	630	22	889	True	0	3	1	3	1	0	2	27	1	24	0.7850654	0.97290398	0.18783857999999998	mid	far	LD	LD
504	872	compose	compile	0.8304093567251463	0.9304812834224598	low	avg	s2		48	3	33	31	False	2	0	2	2	0	2	6	7	6	3	0.76848617	0.7511472	-0.017338969999999954	mid	mid	LD	LPC
505	978	compose	write	0.8304093567251463	0.6577181208053691	low	low			48	440	33	786	True	2	3	2	3	0	0	6	6	6	8	0.94273796	0.85101864	-0.09171931999999994	far	mid	LPC	LPC
506	1294	comprehend	apprehend	0.6394557823129252	0.8571428571428572	low	avg	s2		49	24	20	2	False	2	2	1	0	-1	-2	11	14	3	3	0.79802422	0.89003129	0.09200707000000008	mid	mid	LD	LD
507	2218	comprehend	dig	0.6394557823129252	0.8165680473372781	low	low			49	15	20	45	True	2	1	1	2	-1	1	11	26	3	8	0.75473777	0.93202518	0.17728741000000003	mid	far	LD	LD
508	1132	comprehend	perceive	0.6394557823129252	0.6842105263157895	low	low			49	117	20	144	True	2	3	1	3	-1	0	11	1	3	2	0.87378683	0.84790569	-0.02588113999999997	mid	mid	LPC	LPC
509	2437	comprise	consist	0.8023952095808383	0.7096774193548387	low	low			37	81	73	81	True	2	3	2	2	0	-1	7	4	3	4	0.68320339	0.81770686	0.13450347000000007	mid	mid	LD	LD
510	891	comprise	constitute	0.8023952095808383	0.7951807228915663	low	low			37	174	73	154	True	2	3	2	3	0	0	7	13	3	4	0.81388152	0.85528599	0.041404470000000027	mid	mid	LD	LPC
511	2674	comprise	contain	0.8023952095808383	0.7577639751552795	low	low			37	216	73	431	True	2	3	2	3	0	0	7	15	3	6	0.79945625	0.88974441	0.09028816000000006	mid	mid	LD	LD
512	645	comprise	incorporate	0.8023952095808383	0.9010989010989012	low	avg	s2		37	6	73	49	True	2	0	2	2	0	2	7	3	3	4	0.86076236	0.880208	0.019445640000000042	mid	mid	LD	LPC
513	1991	comprise	represent	0.8023952095808383	0.7341772151898734	low	low			37	279	73	464	True	2	3	2	3	0	0	7	18	3	15	0.34642914	0.36091855	0.01448940999999998	close	close	LD	LPC
514	118	compute	calculate	0.75	0.6754966887417219	low	low			9	12	27	48	True	0	1	1	2	1	1	6	19	1	6	0.70827513	0.656286	-0.05198912999999994	mid	mid	LPC	LPC
515	1067	compute	reckon	0.75	0.7804878048780488	low	low			9	416	27	133	True	0	3	1	3	1	0	6	25	1	6	0.75957986	0.94226017	0.18268030999999996	mid	far	LD	LD
516	2955	conceal	hide	0.75	0.8439306358381503	low	low			35	111	26	155	True	2	3	1	3	-1	0	3	9	2	4	0.58662404	0.63400145	0.04737740999999995	close	close	LD	LPC
517	2944	concede	cede	0.7261146496815287	0.8505747126436781	low	low			22	12	42	21	True	1	1	2	1	1	0	5	6	4	2	0.6490596	0.53157351	-0.11748608999999999	mid	close	LPC	LPC
518	1113	concede	confess	0.7261146496815287	0.6577181208053691	low	low			22	325	42	77	True	1	3	2	2	1	-1	5	4	4	3	0.67795686	0.67029344	-0.007663419999999976	mid	mid	LD	LPC
519	1425	concede	profess	0.7261146496815287	0.7577639751552795	low	low			22	1	42	3	False	1	0	2	0	1	0	5	3	4	7	0.77276963	0.78963838	0.016868749999999988	mid	mid	LD	LPC
520	2113	conceive	believe	0.6666666666666667	0.6301369863013699	low	low			56	2954	24	3288	True	2	3	1	3	-1	0	6	4	3	5	0.92974073	0.83820173	-0.09153900000000004	far	mid	LPC	LPC
521	1240	conceive	consider	0.6666666666666667	0.7261146496815287	low	low			56	509	24	1274	True	2	3	1	3	-1	0	6	17	3	9	0.82049078	0.88657954	0.06608876000000008	mid	mid	LD	LD
522	2471	conceive	think	0.6666666666666667	0.5915492957746479	low	low			56	150	24	237	True	2	3	1	3	-1	0	6	18	3	13	0.76614489	0.73172632	-0.034418569999999926	mid	mid	LPC	LPC
523	502	concentrate	condense	0.9130434782608696	0.8700564971751412	avg	avg	both		9	4	116	8	False	0	0	3	0	3	0	13	5	8	7	0.86890707	0.8950402	0.02613312999999995	mid	mid	LD	LPC
524	728	concentrate	reduce	0.9130434782608696	0.7951807228915663	avg	low	s1		9	43	116	374	True	0	2	3	3	3	1	13	33	8	20	0.88444264	0.91216011	0.027717470000000022	mid	mid	LD	LPC
525	223	concur	agree	0.8095238095238095	0.6111111111111112	low	low			12	301	21	783	True	1	3	1	3	0	0	4	15	2	7	0.94563907	0.90207939	-0.04355967999999999	far	mid	LPC	LPC
526	204	concur	coincide	0.8095238095238095	0.7096774193548387	low	low			12	11	21	31	True	1	1	1	2	0	1	4	3	2	3	0.85478698	0.81133805	-0.04344892999999994	mid	mid	LPC	LPC
527	1930	concur	hold	0.8095238095238095	0.7096774193548387	low	low			12	1226	21	959	True	1	3	1	3	0	0	4	55	2	36	0.87248986	0.90402914	0.03153928000000006	mid	mid	LD	LPC
528	1285	condense	concentrate	0.8700564971751412	0.9130434782608696	avg	avg	both		4	9	8	116	False	0	0	0	3	0	3	5	13	7	8	0.92051189	0.95248112	0.03196922999999996	far	far	LD	LPC
529	1271	condescend	deign	0.9637305699481864	0.9637305699481864	avgstd	avgstd	both	both	8	17	2	11	False	0	1	0	0	0	-1	6	2	4	1	0.77826367	0.83895677	0.060693100000000055	mid	mid	LD	LPC
530	1461	condescend	descend	0.9637305699481864	0.8023952095808383	avgstd	low	s1	s1	8	90	2	64	False	0	3	0	2	0	-1	6	8	4	4	0.64258366	0.76817398	0.12559032000000003	mid	mid	LD	LD
531	2166	conduce	contribute	0.9949748743718592	0.7654320987654322	avgstd	low	s1	s1	6	50	1	183	False	0	2	0	3	0	1	2	11	1	4	0.86167178	0.87969084	0.018019059999999976	mid	mid	LD	LPC
532	2195	confer	bestow	0.8095238095238095	0.8636363636363636	low	avg	s2		21	31	11	12	True	1	2	1	1	0	-1	4	6	2	3	0.80938386	0.89732043	0.08793656999999999	mid	mid	LD	LD
533	1540	confer	consult	0.8095238095238095	0.7730061349693251	low	low			21	47	11	92	True	1	2	1	2	0	0	4	6	2	4	0.5747771	0.61792805	0.04315094999999991	close	close	LD	LPC
534	1980	confess	concede	0.6577181208053691	0.7261146496815287	low	low			325	22	77	42	True	3	1	2	2	-1	1	4	5	3	4	0.89216578	0.89335541	0.0011896299999999416	mid	mid	LD	LPC
535	685	confess	profess	0.6577181208053691	0.7577639751552795	low	low			325	1	77	3	False	3	0	2	0	-1	0	4	3	3	7	0.95125673	0.73051094	-0.22074578999999994	far	mid	LPC	LPC
536	806	confide	commit	0.8439306358381503	0.6842105263157895	low	low			12	78	9	92	True	1	3	0	2	-1	-1	4	18	2	6	0.57622901	0.66560482	0.08937580999999994	close	mid	LD	LD
537	1121	confide	entrust	0.8439306358381503	0.9583333333333334	low	avgstd	s2	s2	12	4	9	5	False	1	0	0	0	-1	0	4	5	2	2	0.67411141	0.6939008	0.019789390000000018	mid	mid	LD	LPC
538	2148	confine	detain	0.7878787878787878	0.8439306358381503	low	low			34	8	19	5	True	2	0	1	0	-1	0	11	4	5	3	0.89419618	0.89542126	0.0012250799999999895	mid	mid	LD	LPC
539	2142	confine	enclose	0.7878787878787878	0.8636363636363636	low	avg	s2		34	21	19	16	True	2	1	1	1	-1	0	11	13	5	4	0.7073219	0.63140262	-0.07591927999999992	mid	close	LPC	LPC
540	2818	confine	hold	0.7878787878787878	0.7096774193548387	low	low			34	1226	19	959	True	2	3	1	3	-1	0	11	55	5	36	0.60836123	0.7003506	0.09198937000000007	close	mid	LD	LD
541	2085	confine	restrain	0.7878787878787878	0.7261146496815287	low	low			34	15	19	9	True	2	1	1	0	-1	-1	11	8	5	4	0.7650481	0.69524561	-0.06980249000000005	mid	mid	LPC	LPC
542	1429	confine	restrict	0.7878787878787878	0.6754966887417219	low	low			34	11	19	47	True	2	1	1	2	-1	1	11	9	5	4	0.72790845	0.86740613	0.13949767999999996	mid	mid	LD	LD
543	1164	confirm	affirm	0.8023952095808383	0.7421383647798743	low	low			44	9	70	1	False	2	1	2	0	0	-1	6	11	5	3	0.66894372	0.79602597	0.12708224999999995	mid	mid	LD	LD
544	1348	confirm	corroborate	0.8023952095808383	0.8888888888888888	low	avg	s2		44	12	70	17	True	2	1	2	1	0	0	6	8	5	3	0.71236646	0.74994198	0.03757551999999997	mid	mid	LD	LPC
545	2273	confirm	substantiate	0.8023952095808383	0.9130434782608696	low	avg	s2		44	5	70	3	False	2	0	2	0	0	0	6	12	5	4	0.75959658	0.83805632	0.07845974	mid	mid	LD	LD
546	2843	confirm	sustain	0.8023952095808383	0.7804878048780488	low	low			44	41	70	34	True	2	2	2	2	0	0	6	16	5	7	0.93714605	0.76727302	-0.16987302999999998	far	mid	LPC	LPC
547	2307	conform	adapt	0.6206896551724138	0.7012987012987013	low	low			19	6	30	45	True	1	0	1	2	0	2	2	3	2	2	0.93049594	0.76312131	-0.16737462999999997	far	mid	LPC	LPC
548	2235	conform	adjust	0.6206896551724138	0.8095238095238095	low	low			19	4	30	140	False	1	0	1	3	0	3	2	7	2	5	0.94189949	0.94333671	0.0014372200000000168	far	far	LD	LPC
549	224	confound	confuse	0.9690721649484536	0.8636363636363636	avgstd	avg	both	s1	118	12	11	35	True	3	1	1	2	-2	1	7	15	2	5	0.92379273	0.83455125	-0.08924147999999998	far	mid	LPC	LPC
550	2738	confound	throw	0.9690721649484536	0.7577639751552795	avgstd	low	s1	s1	118	82	11	137	True	3	3	1	3	-2	0	7	26	2	15	0.75775145	0.86104875	0.10329730000000004	mid	mid	LD	LD
551	2055	confuse	confound	0.8636363636363636	0.9690721649484536	avg	avgstd	both	s2	12	118	35	11	True	1	3	2	1	1	-2	15	7	5	2	0.46558922	0.55587458	0.09028535999999998	close	close	LD	LD
552	672	confuse	throw	0.8636363636363636	0.7577639751552795	avg	low	s1		12	82	35	137	True	1	3	2	3	1	0	15	26	5	15	1.00235892	0.96203357	-0.04032535000000004	far	far	LPC	LPC
553	1110	conjure	arouse	0.9010989010989012	0.7878787878787878	avg	low	s1		9	42	17	6	True	1	2	1	0	0	-2	19	31	3	7	0.76810181	0.91849531	0.15039349999999996	mid	far	LD	LD
554	1591	conjure	beseech	0.9010989010989012	0.7421383647798743	avg	low	s1		9	72	17	4	False	1	3	1	0	0	-3	19	5	3	1	0.76454678	0.77815083	0.013604049999999979	mid	mid	LD	LPC
555	56	conjure	conspire	0.9010989010989012	0.9130434782608696	avg	avg	both		9	12	17	21	True	1	1	1	1	0	0	19	5	3	2	0.55035763	0.57085067	0.020493039999999962	close	close	LD	LPC
556	1400	conjure	entreat	0.9010989010989012	0.8304093567251463	avg	low	s1		9	39	17	2	False	1	2	1	0	0	-2	19	5	3	1	0.75040402	0.80614199	0.055737970000000026	mid	mid	LD	LPC
557	824	conjure	evoke	0.9010989010989012	0.9361702127659576	avg	avg	both		9	3	17	38	False	1	0	1	2	0	2	19	21	3	5	0.86076236	0.880208	0.019445640000000042	mid	mid	LD	LPC
558	1702	conjure	invoke	0.9010989010989012	0.9583333333333334	avg	avgstd	both	s2	9	14	17	23	True	1	1	1	1	0	0	19	11	3	3	0.80774417	0.39335305	-0.41439112	mid	close	LPC	LPC
559	2345	conjure	raise	0.9010989010989012	0.8165680473372781	avg	low	s1		9	15	17	88	True	1	1	1	2	0	1	19	39	3	27	0.51425303	0.75868536	0.24443232999999998	close	mid	LD	LD
560	1188	connect	join	0.8439306358381503	0.6486486486486487	low	low			37	160	110	348	True	2	3	3	3	1	0	13	7	11	5	0.89006641	0.80119806	-0.08886834999999993	mid	mid	LPC	LPC
561	1258	connect	relate	0.8439306358381503	0.7951807228915663	low	low			37	69	110	129	True	2	3	3	3	1	0	13	15	11	5	0.96829033	0.84162416	-0.12666617000000002	far	mid	LPC	LPC
562	1665	connect	unite	0.8439306358381503	0.8023952095808383	low	low			37	102	110	20	True	2	3	3	1	1	-2	13	7	11	6	0.83983406	0.79577308	-0.04406098000000003	mid	mid	LPC	LPC
563	464	conquer	seize	0.7878787878787878	0.7421383647798743	low	low			35	75	14	43	True	2	3	1	2	-1	-1	6	15	3	8	0.5378713	0.81928644	0.2814151399999999	close	mid	LD	LD
564	255	conquer	subdue	0.7878787878787878	0.8505747126436781	low	low			35	14	14	4	False	2	1	1	0	-1	-1	6	17	3	6	0.81918708	0.78455255	-0.03463452999999994	mid	mid	LPC	LPC
